time,value
2025-09-12T09:07:52.766172744Z,-0.96929931640625
2025-09-12T09:07:53.767173526Z,-0.9683380126953125
2025-09-12T09:07:54.769898592Z,-0.968292236328125
2025-09-12T09:07:55.770141624Z,-0.9692840576171875
2025-09-12T09:07:56.770233476Z,-0.968353271484375
2025-09-12T09:07:57.771222457Z,-0.969482421875
2025-09-12T09:07:58.771372823Z,-0.967742919921875
2025-09-12T09:07:59.773284187Z,-0.9667816162109375
2025-09-12T09:08:00.772586519Z,-0.9802093505859375
2025-09-12T09:08:01.775539493Z,-0.9660797119140625
2025-09-12T09:08:02.77614526Z,-0.9796142578125
2025-09-12T09:08:03.777386152Z,-0.9713897705078125
2025-09-12T09:08:04.772302884Z,-0.9701385498046875
2025-09-12T09:08:05.776659396Z,-0.970123291015625
2025-09-12T09:08:06.775187488Z,-0.9601287841796875
2025-09-12T09:08:07.775290482Z,-0.9692230224609375
2025-09-12T09:08:08.777268378Z,-0.96905517578125
2025-09-12T09:08:09.783293042Z,-0.97015380859375
2025-09-12T09:08:10.780245818Z,-0.9669342041015625
2025-09-12T09:08:11.780336518Z,-0.9683380126953125
2025-09-12T09:08:12.779303806Z,-0.96649169921875
2025-09-12T09:08:13.780847516Z,-0.9685821533203125
2025-09-12T09:08:14.783677768Z,-0.970306396484375
2025-09-12T09:08:15.782249022Z,-0.9713287353515625
2025-09-12T09:08:16.787634285Z,-0.9693145751953125
2025-09-12T09:08:17.786522922Z,-0.9700469970703125
2025-09-12T09:08:18.785463985Z,-0.9631195068359375
2025-09-12T09:08:19.789667393Z,-0.970550537109375
2025-09-12T09:08:20.791351767Z,-0.968017578125
2025-09-12T09:08:21.789586272Z,-0.967620849609375
2025-09-12T09:08:22.790504044Z,-1.0000152587890625
2025-09-12T09:08:23.791543423Z,-0.9703216552734375
2025-09-12T09:08:24.790754036Z,-0.9711151123046875
2025-09-12T09:08:25.971996322Z,-0.9676361083984375
2025-09-12T09:08:26.793847362Z,-0.968170166015625
2025-09-12T09:08:27.793947206Z,-0.969573974609375
2025-09-12T09:08:28.794273408Z,-0.970428466796875
2025-09-12T09:08:29.794658211Z,-0.9711761474609375
2025-09-12T09:08:30.794728501Z,-0.967529296875
2025-09-12T09:08:31.79860026Z,-0.9696197509765625
2025-09-12T09:08:32.79747603Z,-0.9681854248046875
2025-09-12T09:08:33.797501506Z,-0.9689483642578125
2025-09-12T09:08:34.801220619Z,-0.9682464599609375
2025-09-12T09:08:35.797886311Z,-0.96826171875
2025-09-12T09:08:36.801415347Z,-0.9685211181640625
2025-09-12T09:08:37.803437193Z,-0.9676666259765625
2025-09-12T09:08:38.802405465Z,-0.96759033203125
2025-09-12T09:08:39.858442175Z,-0.96868896484375
2025-09-12T10:13:29.822687412Z,-0.813690185546875
2025-09-12T10:13:30.8081684Z,-0.811859130859375
2025-09-12T10:13:31.831284392Z,-0.757476806640625
2025-09-12T10:13:32.835401977Z,-0.85870361328125
2025-09-12T10:13:33.824460307Z,-1.0344390869140625
2025-09-12T10:13:34.823304304Z,-1.0565338134765625
2025-09-12T10:13:35.8332556Z,-0.8141937255859375
2025-09-12T10:13:36.835563422Z,-0.9097442626953125
2025-09-12T10:13:37.833007545Z,-0.9394989013671875
2025-09-12T10:13:38.833655684Z,-0.9316864013671875
2025-09-12T10:13:39.837318333Z,-0.9894256591796875
2025-09-12T10:13:40.840254672Z,-0.99072265625
2025-09-12T10:13:41.84056216Z,-0.9907073974609375
2025-09-12T10:13:42.840349604Z,-0.990753173828125
2025-09-12T10:13:43.835250764Z,-0.9915008544921875
2025-09-12T10:13:44.844683716Z,-0.9909820556640625
2025-09-12T10:13:45.845648523Z,-0.98956298828125
2025-09-12T10:13:46.848237983Z,-0.9911346435546875
2025-09-12T10:13:47.847138644Z,-0.9915771484375
2025-09-12T10:13:48.845088578Z,-0.9919281005859375
2025-09-12T10:13:49.84674362Z,-0.9909820556640625
2025-09-12T10:13:50.850393147Z,-0.9903411865234375
2025-09-12T10:13:51.849746825Z,-0.9913330078125
2025-09-12T10:13:52.8463638Z,-0.9929046630859375
2025-09-12T10:13:53.848261296Z,-0.990875244140625
2025-09-12T10:13:54.852469793Z,-0.990570068359375
2025-09-12T10:13:55.847448534Z,-0.9894256591796875
2025-09-12T10:13:56.852235604Z,-0.992706298828125
2025-09-12T10:13:57.852382105Z,-0.99066162109375
2025-09-12T10:13:58.852283804Z,-0.9916534423828125
2025-09-12T10:13:59.854346774Z,-0.9907684326171875
2025-09-12T10:14:00.960345037Z,-0.9903106689453125
2025-09-12T10:14:01.850379187Z,-0.9922943115234375
2025-09-12T10:14:02.851680498Z,-0.9910125732421875
2025-09-12T10:14:03.856402736Z,-0.991302490234375
2025-09-12T10:14:04.858190889Z,-0.9932861328125
2025-09-12T10:14:05.861519901Z,-0.9916229248046875
2025-09-12T10:14:06.861423299Z,-0.99066162109375
2025-09-12T10:14:07.862498512Z,-0.9921722412109375
2025-09-12T10:14:08.862307049Z,-0.991485595703125
2025-09-12T10:14:09.865234378Z,-0.9919586181640625
2025-09-12T10:14:10.865349097Z,-0.987091064453125
2025-09-12T10:14:11.86238736Z,-0.98834228515625
2025-09-12T10:14:12.863704017Z,-1.0826416015625
2025-09-12T10:14:13.863684492Z,-0.58319091796875
2025-09-12T10:14:14.867542971Z,-1.056884765625
2025-09-12T10:14:15.863701562Z,-1.0712890625
2025-09-12T10:14:16.869461526Z,-1.094146728515625
2025-09-12T10:14:17.868609297Z,-1.0248870849609375
2025-09-12T10:14:18.867491855Z,-0.872589111328125
2025-09-12T10:14:19.870867678Z,-1.0812225341796875
2025-09-12T10:14:20.869364934Z,-0.9576873779296875
2025-09-12T10:14:21.869396247Z,-0.9864654541015625
2025-09-12T10:14:22.874288938Z,-0.978851318359375
2025-09-12T10:14:23.867363213Z,-0.9857025146484375
2025-09-12T10:14:24.873414805Z,-0.799346923828125
2025-09-12T10:14:25.876615023Z,-0.9821929931640625
2025-09-12T10:14:26.877305844Z,-0.981719970703125
2025-09-12T10:14:27.876770981Z,-0.9837493896484375
2025-09-12T10:14:29.07134785Z,-0.9852752685546875
2025-09-12T10:14:29.875335273Z,-0.98199462890625
2025-09-12T10:14:30.878294742Z,-0.9822998046875
2025-09-12T10:14:31.881982821Z,-0.9837799072265625
2025-09-12T10:14:32.880361585Z,-0.981689453125
2025-09-12T10:14:33.878452958Z,-0.981292724609375
2025-09-12T10:14:34.883668929Z,-0.984771728515625
2025-09-12T10:14:35.884748043Z,-0.9853363037109375
2025-09-12T10:14:36.883530256Z,-0.975189208984375
2025-09-12T10:14:37.885596053Z,-0.988128662109375
2025-09-12T10:14:38.883411542Z,-0.9882354736328125
2025-09-12T10:14:39.885553066Z,-0.9823150634765625
2025-09-12T10:14:40.886420203Z,-0.983612060546875
2025-09-12T10:14:41.88727764Z,-0.9818572998046875
2025-09-12T10:14:42.886573411Z,-0.98052978515625
2025-09-12T10:14:43.884411463Z,-0.9833526611328125
2025-09-12T10:14:44.892372193Z,-0.9818115234375
2025-09-12T10:14:45.891611842Z,-0.9825592041015625
2025-09-12T10:14:46.892680598Z,-0.9816741943359375
2025-09-12T10:14:47.890448685Z,-0.9832916259765625
2025-09-12T10:14:48.89432862Z,-0.9798126220703125
2025-09-12T10:14:49.896300671Z,-0.982208251953125
2025-09-12T10:14:50.895508831Z,-0.9818267822265625
2025-09-12T10:14:51.895538092Z,-0.98101806640625
2025-09-12T10:14:52.898577058Z,-0.9821929931640625
2025-09-12T10:14:53.893724799Z,-0.9836883544921875
2025-09-12T10:14:54.898445621Z,-0.9835662841796875
2025-09-12T10:14:55.899326618Z,-0.982086181640625
2025-09-12T10:14:56.898373667Z,-0.9815521240234375
2025-09-12T10:14:57.901448034Z,-0.98089599609375
2025-09-12T10:14:58.901670696Z,-0.9823760986328125
2025-09-12T10:14:59.904311616Z,-0.981048583984375
2025-09-12T10:15:00.911649871Z,-0.982818603515625
2025-09-12T10:15:01.903501449Z,-0.98443603515625
2025-09-12T10:15:02.905856522Z,-0.9824676513671875
2025-09-12T10:15:03.90355744Z,-0.98370361328125
2025-09-12T10:15:04.905390744Z,-0.98260498046875
2025-09-12T10:15:05.908327238Z,-0.9814605712890625
2025-09-12T10:15:06.90640774Z,-0.98095703125
2025-09-12T10:15:07.908393636Z,-0.984344482421875
2025-09-12T10:15:08.904349794Z,-0.9817657470703125
2025-09-12T10:15:09.913348173Z,-0.983001708984375
2025-09-12T10:15:10.912824186Z,-0.9817352294921875
2025-09-12T10:15:11.914368464Z,-0.9772491455078125
2025-09-12T10:15:12.910791133Z,-0.9822235107421875
2025-09-12T10:15:13.91602994Z,-0.9832916259765625
2025-09-12T10:15:14.914657797Z,-0.9824981689453125
2025-09-12T10:15:15.915580009Z,-0.984771728515625
2025-09-12T10:15:16.91749471Z,-0.984130859375
2025-09-12T10:15:17.91767302Z,-0.9805450439453125
2025-09-12T10:15:18.917663274Z,-0.9394683837890625
2025-09-12T10:15:19.917492233Z,-0.992706298828125
2025-09-12T10:15:20.920730521Z,-1.0120697021484375
2025-09-12T10:15:21.914864328Z,-0.986297607421875
2025-09-12T10:15:22.919505259Z,-0.9319610595703125
2025-09-12T10:15:23.914674012Z,-0.93646240234375
2025-09-12T10:15:24.918585721Z,-1.0103759765625
2025-09-12T10:15:25.922523554Z,-0.988525390625
2025-09-12T10:15:26.921470926Z,-0.9862823486328125
2025-09-12T10:15:27.923638083Z,-0.97509765625
2025-09-12T10:15:29.079561131Z,-0.982940673828125
2025-09-12T10:15:29.924925876Z,-0.987518310546875
2025-09-12T10:15:30.929343243Z,-0.98126220703125
2025-09-12T10:15:31.928541868Z,-0.9802398681640625
2025-09-12T10:15:32.929477962Z,-0.9791717529296875
2025-09-12T10:15:33.924730983Z,-0.9834136962890625
2025-09-12T10:15:34.930683158Z,-0.980865478515625
2025-09-12T10:15:35.926998811Z,-0.9808807373046875
2025-09-12T10:15:36.930339838Z,-0.98297119140625
2025-09-12T10:15:37.932653088Z,-0.9811859130859375
2025-09-12T10:15:38.940628979Z,-0.981781005859375
2025-09-12T10:15:39.935531202Z,-0.97991943359375
2025-09-12T10:15:40.935756681Z,-0.9808197021484375
2025-09-12T10:15:41.93468446Z,-0.9832763671875
2025-09-12T10:15:42.93558216Z,-0.980072021484375
2025-09-12T10:15:43.934727411Z,-0.980010986328125
2025-09-12T10:15:44.939676296Z,-0.9799957275390625
2025-09-12T10:15:45.939561279Z,-0.980621337890625
2025-09-12T10:15:46.939673457Z,-0.97998046875
2025-09-12T10:15:47.941797337Z,-0.9796295166015625
2025-09-12T10:15:48.93940265Z,-0.9798736572265625
2025-09-12T10:15:49.942441174Z,-0.98944091796875
2025-09-12T10:15:50.943676186Z,-0.9830169677734375
2025-09-12T10:15:51.944632031Z,-0.9808197021484375
2025-09-12T10:15:52.944473397Z,-0.979278564453125
2025-09-12T10:15:53.944048438Z,-0.9799041748046875
2025-09-12T10:15:54.946017606Z,-0.9796905517578125
2025-09-12T10:15:55.946746551Z,-0.9802703857421875
2025-09-12T10:15:56.947513868Z,-0.9876556396484375
2025-09-12T10:15:57.948766168Z,-0.9672393798828125
2025-09-12T10:15:58.948600044Z,-1.012115478515625
2025-09-12T10:15:59.945703585Z,-0.9912567138671875
2025-09-12T10:16:00.951573457Z,-0.9882965087890625
2025-09-12T10:16:01.949591628Z,-0.9847412109375
2025-09-12T10:16:02.950500173Z,-0.97894287109375
2025-09-12T10:16:03.946429495Z,-0.9808349609375
2025-09-12T10:16:04.950655773Z,-0.982177734375
2025-09-12T10:16:05.955627307Z,-0.986907958984375
2025-09-12T10:16:06.955443075Z,-0.980133056640625
2025-09-12T10:16:07.955688089Z,-0.9810333251953125
2025-09-12T10:16:08.959543162Z,-0.980865478515625
2025-09-12T10:16:09.9586296Z,-0.9825439453125
2025-09-12T10:16:10.95585077Z,-0.9827117919921875
2025-09-12T10:16:11.953443411Z,-0.9831085205078125
2025-09-12T10:16:13.044549723Z,-0.97802734375
